69,2.81,273,25.275,24.555,0.69172,52
68,2.94,269,25.279,23.129,1.0109,55
69,2.92,270,25.556,23.63,0.9413,50
70,2.97,272,25.735,23.569,1.0653,54
67,2.74,272,24.632,24.453,0.70022,54
71,2.95,270,26.296,24.068,1.0074,53
69,2.93,271,25.461,23.549,0.95815,52
69,2.96,271,25.461,23.311,1.0257,52
69,2.87,273,25.275,24.042,0.81883,54
70,2.97,271,25.83,23.569,0.98107,54
67,2.99,270,24.815,22.408,0.97933,52
68,3.02,272,25,22.517,1.0255,52
68,3,274,24.818,22.667,0.98471,54
68,2.83,272,25,24.028,0.85265,53
66,2.95,271,24.354,22.373,0.94683,52
67,2.99,272,24.632,22.408,0.99978,51
68,3,272,25,22.667,1.0112,53
68,2.76,271,25.092,24.638,0.73823,52
67,3.02,271,24.723,22.185,0.99185,52
67,3.03,272,24.632,22.112,1.0276,51
69,2.97,273,25.275,23.232,0.96359,52
68,2.72,272,25,25,0.64298,50
67,3.04,270,24.815,22.039,1.0134,51
67,3.03,271,24.723,22.112,0.97801,51
67,3.08,272,24.632,21.753,1.06,51
66,2.82,258,25.581,23.404,0.72744,51
67,3.03,285,23.509,22.112,0.97909,51
66,3.12,272,24.265,21.154,0.99051,50
67,3.13,270,24.815,21.406,1.1261,52
77,7.21,325,23.692,10.68,1.5591,38
77,6.92,323,23.839,11.127,1.382,39
79,6.96,333,23.724,11.351,1.5859,40
77,7.18,331,23.263,10.724,1.57,39
77,7.3,326,23.62,10.548,1.6436,39
78,6.75,333,23.423,11.556,1.2829,40
77,7.17,331,23.263,10.739,1.6337,39
77,7.14,329,23.404,10.784,1.5449,38
76,6.92,330,23.03,10.983,1.3493,40
79,7.08,341,23.167,11.158,1.5828,41
79,7.36,337,23.442,10.734,1.603,38
78,7.17,333,23.423,10.879,1.4675,39
77,6.69,338,22.781,11.51,1.2775,40
79,7.27,334,23.653,10.867,1.6224,39
79,7.31,328,24.085,10.807,1.636,38
79,6.83,334,23.653,11.567,1.2453,41
79,7.14,333,23.724,11.064,1.6192,39
77,7.16,330,23.333,10.754,1.5847,39
78,6.92,332,23.494,11.272,1.3408,39
77,7.04,333,23.123,10.938,1.5979,40
78,7.17,327,23.853,10.879,1.5732,38
79,7.15,325,24.308,11.049,1.5776,38
79,6.72,336,23.512,11.756,1.2197,40
77,7.19,332,23.193,10.709,1.65,40
79,7.19,334,23.653,10.987,1.5422,38
79,6.92,333,23.724,11.416,1.3282,39
77,7.12,339,22.714,10.815,1.619,41
78,7.22,339,23.009,10.803,1.5646,39
79,7.12,337,23.442,11.096,1.4173,39
76,6.8,345,22.029,11.176,1.3556,42
77,7.23,341,22.581,10.65,1.5819,39
79,7.33,339,23.304,10.778,1.6017,39
77,6.85,347,22.19,11.241,1.2162,40
79,7.3,341,23.167,10.822,1.6401,40
80,7.17,339,23.599,11.158,1.523,39
79,6.85,341,23.167,11.533,1.2662,40
80,7.15,345,23.188,11.189,1.6262,41
79,7.24,342,23.099,10.912,1.5655,39
77,6.96,340,22.647,11.063,1.3687,40
79,6.95,344,22.965,11.367,1.4818,40
79,7.13,340,23.235,11.08,1.5786,39
79,7.19,339,23.304,10.987,1.5622,40
77,6.62,342,22.515,11.631,1.2132,40
78,7.07,344,22.674,11.033,1.5683,40
79,7.05,343,23.032,11.206,1.5551,40
77,6.81,344,22.384,11.307,1.2686,41
79,7.09,346,22.832,11.142,1.6249,40
79,7.04,340,23.235,11.222,1.5607,39
79,6.79,345,22.899,11.635,1.3132,40
77,6.98,352,21.875,11.032,1.5645,40
80,7.14,351,22.792,11.204,1.5888,40
75,6.92,345,21.739,10.838,1.4546,40
79,6.47,354,22.316,12.21,1.2103,40
79,7.05,350,22.571,11.206,1.6313,41
82,7.13,352,23.295,11.501,1.5978,40
76,6.49,352,21.591,11.71,1.238,42
79,6.94,346,22.832,11.383,1.6491,40
81,6.9,345,23.478,11.739,1.5408,40
79,6.53,344,22.965,12.098,1.2875,42
79,6.73,340,23.235,11.738,1.644,42
79,6.65,340,23.235,11.88,1.5508,39
79,6.42,342,23.099,12.305,1.2989,41
80,6.63,347,23.055,12.066,1.5859,42
76,6.61,339,22.419,11.498,1.5683,41
77,6.52,341,22.581,11.81,1.5104,42
79,6.21,345,22.899,12.721,1.2686,40
77,6.51,343,22.449,11.828,1.6115,41
77,6.5,335,22.985,11.846,1.5664,41
79,6.04,346,22.832,13.079,1.2556,43
78,6.4,343,22.741,12.188,1.6068,43
79,6.36,342,23.099,12.421,1.5792,43
77,6.05,340,22.647,12.727,1.3294,43
79,6.2,347,22.767,12.742,1.5227,43
76,6.31,337,22.552,12.044,1.624,43
82,6.02,344,23.837,13.621,1.3736,42
78,5.9,354,22.034,13.22,1.3464,44
76,6.2,341,22.287,12.258,1.5515,43
81,6.22,350,23.143,13.023,1.5713,43
80,5.78,362,22.099,13.841,1.167,44
79,6.16,360,21.944,12.825,1.4626,43
77,6.03,356,21.629,12.769,1.3837,42
79,5.86,361,21.884,13.481,1.2137,43
79,6.05,361,21.884,13.058,1.4648,43
79,6.16,361,21.884,12.825,1.5242,42
79,5.75,358,22.067,13.739,1.1703,43
79,5.87,366,21.585,13.458,1.4062,44
77,5.92,361,21.33,13.007,1.4184,43
77,5.69,364,21.154,13.533,1.1696,44
80,5.79,367,21.798,13.817,1.3802,43
79,5.8,362,21.823,13.621,1.383,43
79,5.58,364,21.703,14.158,1.1714,43
79,5.66,373,21.18,13.958,1.3164,45
81,5.78,369,21.951,14.014,1.3152,42
80,5.54,373,21.448,14.44,1.1028,43
77,5.6,373,20.643,13.75,1.2646,44
80,5.56,370,21.622,14.388,1.2933,43
77,5.33,368,20.924,14.447,1.1221,43
79,5.39,382,20.681,14.657,1.1688,43
79,5.39,378,20.899,14.657,1.178,43
77,5.19,376,20.479,14.836,0.9975,44
79,5.26,382,20.681,15.019,1.1628,44
77,5.22,384,20.052,14.751,1.0972,44
78,5.1,375,20.8,15.294,0.99357,43
79,5.14,384,20.573,15.37,1.0992,44
77,5.17,385,20,14.894,1.0945,42
77,5.02,386,19.948,15.339,0.90593,43
76,5.1,388,19.588,14.902,1.0719,44
79,5.1,382,20.681,15.49,1.0837,42
79,4.92,384,20.573,16.057,0.91016,43
77,4.89,390,19.744,15.746,0.97295,43
78,4.89,384,20.313,15.951,1.0218,42
79,4.73,391,20.205,16.702,0.87008,44
78,4.84,390,20,16.116,0.97751,43
77,4.81,386,19.948,16.008,1.0208,43
79,4.65,391,20.205,16.989,0.8089,42
78,4.73,389,20.051,16.49,1.0129,44
78,4.62,387,20.155,16.883,0.97879,43
78,4.6,392,19.898,16.957,0.78526,42
77,4.63,390,19.744,16.631,0.94351,43
79,4.54,394,20.051,17.401,0.93312,43
78,4.3,403,19.355,18.14,0.72893,45
78,4.45,397,19.647,17.528,0.87363,44
78,4.52,393,19.847,17.257,0.92641,44
77,4.34,404,19.059,17.742,0.7425,43
76,4.41,391,19.437,17.234,0.94332,43
76,4.05,385,19.74,18.765,0.78192,43
79,4.06,392,20.153,19.458,0.80523,45
78,4.15,393,19.847,18.795,0.8457,45
76,4.22,390,19.487,18.009,0.75867,42
77,4.19,394,19.543,18.377,0.84964,44
77,4.21,387,19.897,18.29,0.85677,42
77,4,386,19.948,19.25,0.75736,45
74,4.11,385,19.221,18.005,0.83958,42
74,3.99,381,19.423,18.546,0.8595,43
77,3.81,390,19.744,20.21,0.73554,44
76,3.85,394,19.289,19.74,0.84769,46
76,3.92,397,19.144,19.388,0.82234,44
76,3.97,406,18.719,19.144,0.62702,44
76,4,415,18.313,19,0.80757,45
76,3.79,411,18.491,20.053,0.7362,45
74,3.59,425,17.412,20.613,0.56212,46
79,3.9,413,19.128,20.256,0.68324,45
75,3.87,404,18.564,19.38,0.69636,45
77,3.89,419,18.377,19.794,0.7105,44
76,3.85,427,17.799,19.74,0.70419,44
75,3.65,416,18.029,20.548,0.58875,45
75,3.74,413,18.16,20.053,0.71772,45
77,3.81,414,18.599,20.21,0.72193,45
77,3.79,423,18.203,20.317,0.58648,44
75,3.81,417,17.986,19.685,0.74966,45
76,3.64,412,18.447,20.879,0.72522,45
71,3.49,419,16.945,20.344,0.51716,44
76,3.71,418,18.182,20.485,0.70636,45
78,3.64,415,18.795,21.429,0.59518,45
76,3.76,426,17.84,20.213,0.73784,45
74,3.55,418,17.703,20.845,0.68359,45
78,3.65,416,18.75,21.37,0.91142,47
74,3.64,407,18.182,20.33,0.73246,44
74,3.46,428,17.29,21.387,0.56381,47
76,3.57,427,17.799,21.289,0.66778,44
78,3.46,429,18.182,22.543,0.55576,45
74,3.39,435,17.011,21.829,0.60883,48
77,3.47,423,18.203,22.19,0.54392,45
76,3.56,439,17.312,21.348,0.47911,45
76,3.58,433,17.552,21.229,0.66319,45
76,3.29,433,17.552,23.1,0.53358,45
78,3.39,449,17.372,23.009,0.48913,43
75,3.55,431,17.401,21.127,0.57995,46
76,3.58,419,18.138,21.229,0.52174,44
76,3.5,426,17.84,21.714,0.62425,45
76,3.24,422,18.009,23.457,0.6037,45
78,3.16,420,18.571,24.684,0.48657,45
76,3.37,424,17.925,22.552,0.60587,46
77,3.49,409,18.826,22.063,0.6124,47
77,3.36,418,18.421,22.917,0.61349,45
74,3.18,403,18.362,23.27,0.6603,46
76,3.07,397,19.144,24.756,0.59322,47
74,3.25,407,18.182,22.769,0.64167,46
76,3.23,403,18.859,23.529,0.60921,45
76,3.2,406,18.719,23.75,0.55599,46
73,3.23,409,17.848,22.601,0.69582,47
76,3.11,403,18.859,24.437,0.65901,47
76,3.04,418,18.182,25,0.48856,47
75,3.23,403,18.61,23.22,0.67067,47
76,3.16,411,18.491,24.051,0.60465,47
74,3.09,424,17.453,23.948,0.53672,47
74,3.11,428,17.29,23.794,0.58425,46
78,3.06,435,17.931,25.49,0.45294,47
76,3.21,434,17.512,23.676,0.56553,45
76,3.16,439,17.312,24.051,0.54118,46
78,3.06,460,16.957,25.49,0.41365,48
76,3.12,439,17.312,24.359,0.50651,47
76,3.05,433,17.552,24.918,0.4476,44
76,3.08,430,17.674,24.675,0.49698,48
76,3.1,425,17.882,24.516,0.59464,45
77,2.93,443,17.381,26.28,0.43955,48
76,3.04,443,17.156,25,0.52874,48
76,3.16,428,17.757,24.051,0.56509,49
78,3.11,438,17.808,25.08,0.48705,48
75,3.02,430,17.442,24.834,0.56937,48
76,2.79,455,16.703,27.24,0.44141,48
78,2.95,450,17.333,26.441,0.44936,45
76,3.08,452,16.814,24.675,0.45367,48
75,3.08,447,16.779,24.351,0.36358,44
75,2.98,445,16.854,25.168,0.5498,47
76,2.8,444,17.117,27.143,0.363,46
77,3.01,448,17.188,25.581,0.52672,50
79,3.1,448,17.634,25.484,0.51152,49
74,2.93,451,16.408,25.256,0.41279,48
74,2.87,446,16.592,25.784,0.5117,47
75,2.88,445,16.854,26.042,0.41133,49
79,3.08,450,17.556,25.649,0.51431,49
76,2.99,445,17.079,25.418,0.53789,47
76,2.8,451,16.851,27.143,0.38594,50
77,2.94,440,17.5,26.19,0.44782,47
76,3.04,442,17.195,25,0.45138,48
76,3.09,442,17.195,24.595,0.56136,48
75,2.87,438,17.123,26.132,0.55648,50
76,2.79,446,17.04,27.24,0.36834,47
76,3.09,445,17.079,24.595,0.48272,48
79,3.14,441,17.914,25.159,0.44152,47
74,3.05,444,16.667,24.262,0.51322,47
75,2.91,441,17.007,25.773,0.52528,47
78,2.85,450,17.333,27.368,0.39644,49
76,3.07,444,17.117,24.756,0.47615,47
77,3.09,448,17.188,24.919,0.49301,47
71,2.93,443,16.027,24.232,0.4747,50
76,2.95,443,17.156,25.763,0.51113,48
76,2.86,448,16.964,26.573,0.37873,47
75,2.98,438,17.123,25.168,0.50027,48
76,3.05,437,17.391,24.918,0.55265,51
73,3.04,437,16.705,24.013,0.49913,47
75,2.99,435,17.241,25.084,0.53228,49
78,2.92,438,17.808,26.712,0.38342,48
77,3.04,445,17.303,25.329,0.54951,50
74,3,441,16.78,24.667,0.49755,48
77,2.84,450,17.111,27.113,0.4098,47
76,2.99,442,17.195,25.418,0.49683,49
76,2.96,445,17.079,25.676,0.41854,49
78,3.09,444,17.568,25.243,0.58248,49
77,2.91,442,17.421,26.46,0.52744,49
76,2.8,445,17.079,27.143,0.37294,49
77,3.02,442,17.421,25.497,0.48575,48
76,3.05,442,17.195,24.918,0.42595,47
77,3.07,440,17.5,25.081,0.51448,49
73,2.91,436,16.743,25.086,0.52615,49
75,4.95,351,21.368,15.152,1.1023,58
76,5,349,21.777,15.2,1.3265,58
79,5.02,354,22.316,15.737,1.2691,58
79,5.04,349,22.636,15.675,1.0991,59
82,5.28,353,23.229,15.53,1.4721,60
78,5.2,353,22.096,15,1.2565,58
80,5.3,354,22.599,15.094,1.2411,58
84,5.18,355,23.662,16.216,1.1396,59
76,5.37,354,21.469,14.153,1.2987,57
77,5.45,361,21.33,14.128,1.2763,57
76,5.45,355,21.408,13.945,1.0594,58
77,5.6,356,21.629,13.75,1.366,58
78,5.49,358,21.788,14.208,1.1855,56
78,5.48,358,21.788,14.234,1.1159,58
78,5.62,358,21.788,13.879,1.3454,59
76,5.62,358,21.229,13.523,1.2585,58
76,5.67,355,21.408,13.404,1.2446,58
78,5.74,360,21.667,13.589,1.1844,59
74,5.81,355,20.845,12.737,1.2926,57
79,5.77,358,22.067,13.692,1.2837,57
77,5.82,360,21.389,13.23,1.0978,58
77,6,357,21.569,12.833,1.4829,58
79,5.9,361,21.884,13.39,1.1729,56
75,6.07,363,20.661,12.356,1.2293,57
77,6.04,361,21.33,12.748,1.3197,57
77,6.09,362,21.271,12.644,1.2889,55
81,6.08,366,22.131,13.322,1.2254,56
77,6.07,362,21.271,12.685,1.0855,57
76,6.22,361,21.053,12.219,1.3277,55
78,6.12,361,21.607,12.745,1.2412,55
78,6.14,358,21.788,12.704,1.1073,57
79,6.38,355,22.254,12.382,1.5244,57
79,6.07,356,22.191,13.015,1.2332,56
78,6.08,357,21.849,12.829,1.2821,58
79,5.86,352,22.443,13.481,1.2606,59
82,5.92,355,23.099,13.851,1.3771,58
81,5.74,360,22.5,14.111,1.2772,58
82,5.76,352,23.295,14.236,1.0749,60
82,5.88,355,23.099,13.946,1.4414,60
80,5.79,356,22.472,13.817,1.2562,59
81,5.83,357,22.689,13.894,1.1583,59
80,5.94,356,22.472,13.468,1.4197,60
79,5.97,355,22.254,13.233,1.323,57
79,5.98,356,22.191,13.211,1.2812,57
78,5.89,357,21.849,13.243,1.1307,58
78,6.14,358,21.788,12.704,1.357,57
76,6.02,356,21.348,12.625,1.3083,56
78,6.05,357,21.849,12.893,1.1134,59
82,6.19,361,22.715,13.247,1.5285,59
78,6.08,360,21.667,12.829,1.1983,56
76,6.05,362,20.994,12.562,1.1613,57
76,6.11,360,21.111,12.439,1.2975,58
77,6.29,362,21.271,12.242,1.2831,55
76,6.25,361,21.053,12.16,1.2072,55
76,6.33,363,20.937,12.006,1.0678,56
74,6.49,362,20.442,11.402,1.3676,55
75,6.4,363,20.661,11.719,1.2375,54
76,6.34,364,20.879,11.987,1.0745,56
74,6.66,364,20.33,11.111,1.5115,56
74,6.43,362,20.442,11.509,1.2391,54
76,6.43,367,20.708,11.82,1.1823,55
75,6.45,366,20.492,11.628,1.3494,57
73,6.52,365,20,11.196,1.2499,54
78,6.59,368,21.196,11.836,1.281,53
74,6.48,368,20.109,11.42,1.0378,55
74,6.73,368,20.109,10.996,1.3936,53
73,6.55,369,19.783,11.145,1.1805,52
74,6.56,368,20.109,11.28,1.0296,55
75,6.78,369,20.325,11.062,1.4198,54
74,6.51,368,20.109,11.367,1.2312,52
73,6.44,369,19.783,11.335,1.0131,53
74,6.76,370,20,10.947,1.4804,55
73,6.47,362,20.166,11.283,1.1763,52
79,6.96,376,21.011,11.351,1.4602,54
73,6.64,367,19.891,10.994,1.2223,53
75,6.81,372,20.161,11.013,1.345,53
70,6.78,368,19.022,10.324,1.3227,52
73,6.81,372,19.624,10.72,1.1113,54
74,6.78,371,19.946,10.914,1.3214,52
73,6.8,373,19.571,10.735,1.2628,51
73,6.81,373,19.571,10.72,1.1636,54
72,6.93,375,19.2,10.39,1.4723,53
71,6.74,373,19.035,10.534,1.2592,52
71,6.68,373,19.035,10.629,1.1454,53
74,6.92,376,19.681,10.694,1.496,54
71,6.82,374,18.984,10.411,1.33,51
73,6.85,376,19.415,10.657,1.2528,50
70,6.69,375,18.667,10.463,1.2477,51
71,6.78,374,18.984,10.472,1.2102,49
70,6.79,375,18.667,10.309,1.2506,49
68,6.64,374,18.182,10.241,0.9881,51
73,6.85,375,19.467,10.657,1.346,50
71,6.84,376,18.883,10.38,1.2431,49
71,6.8,378,18.783,10.441,1.0269,50
71,6.86,375,18.933,10.35,1.3311,50
70,6.8,377,18.568,10.294,1.2172,47
69,6.75,377,18.302,10.222,1.0682,49
71,7,377,18.833,10.143,1.4277,50
70,6.87,379,18.47,10.189,1.2601,48
70,6.68,379,18.47,10.479,0.99227,48
70,6.9,381,18.373,10.145,1.3899,50
68,6.83,379,17.942,9.9561,1.201,48
68,6.86,382,17.801,9.9125,1.2171,48
68,6.62,374,18.182,10.272,1.1411,48
75,6.85,386,19.43,10.949,1.2662,46
69,6.78,383,18.016,10.177,1.1861,47
68,6.61,380,17.895,10.287,0.89489,47
70,7.01,382,18.325,9.9857,1.3534,46
69,7.22,381,18.11,9.5568,1.4328,48
68,7.08,380,17.895,9.6045,1.3234,44
70,6.9,382,18.325,10.145,0.98366,48
69,7.3,381,18.11,9.4521,1.5223,47
68,7.12,382,17.801,9.5506,1.2842,44
68,7,383,17.755,9.7143,0.94624,46
67,7.54,382,17.539,8.8859,1.6811,47
67,7.37,383,17.493,9.0909,1.3215,44
66,7.13,384,17.188,9.2567,1.1573,45
67,7.48,385,17.403,8.9572,1.5254,47
67,7.4,384,17.448,9.0541,1.3627,44
68,7.48,385,17.662,9.0909,1.2853,44
65,7.26,385,16.883,8.9532,1.2689,46
67,7.57,383,17.493,8.8507,1.4431,43
67,7.57,387,17.313,8.8507,1.3665,42
65,7.09,383,16.971,9.1678,0.96982,43
67,7.59,382,17.539,8.8274,1.4148,43
67,7.55,385,17.403,8.8742,1.4083,43
67,7.27,385,17.403,9.216,0.91117,44
67,7.72,382,17.539,8.6788,1.559,44
67,7.73,386,17.358,8.6675,1.4656,42
66,7.33,384,17.188,9.0041,0.92107,45
67,7.91,382,17.539,8.4703,1.6739,43
70,7.61,388,18.041,9.1984,1.3687,43
66,7.54,385,17.143,8.7533,1.0859,44
67,7.87,385,17.403,8.5133,1.6454,45
67,7.85,385,17.403,8.535,1.3563,38
64,7.54,382,16.754,8.4881,1.1087,43
70,7.88,387,18.088,8.8832,1.7104,45
65,7.82,384,16.927,8.312,1.4947,42
66,7.66,386,17.098,8.6162,1.2042,42
65,7.75,383,16.971,8.3871,1.6224,45
67,7.61,384,17.448,8.8042,1.4004,41
65,7.4,383,16.971,8.7838,1.281,43
67,7.25,386,17.358,9.2414,1.2263,45
66,7.4,383,17.232,8.9189,1.4134,43
67,7.57,386,17.358,8.8507,1.3865,42
64,7.14,384,16.667,8.9636,1.0064,43
79,5.08,360,21.944,15.551,1.0407,50
77,5.28,360,21.389,14.583,1.4065,50
78,5.18,360,21.667,15.058,1.2601,48
78,5.22,361,21.607,14.943,1.118,50
76,5.4,361,21.053,14.074,1.4364,49
78,5.33,361,21.607,14.634,1.2684,48
79,5.34,364,21.703,14.794,1.2095,49
79,5.32,365,21.644,14.85,1.2612,49
77,5.33,361,21.33,14.447,1.3113,48
78,5.3,369,21.138,14.717,1.2427,48
76,5.27,364,20.879,14.421,1.0072,49
76,5.53,365,20.822,13.743,1.4204,48
77,5.35,365,21.096,14.393,1.2477,47
77,5.49,367,20.981,14.026,1.1483,50
74,5.58,364,20.33,13.262,1.4654,49
76,5.38,364,20.879,14.126,1.2582,47
76,5.33,368,20.652,14.259,1.1699,49
76,5.41,365,20.822,14.048,1.3248,48
75,5.37,362,20.718,13.966,1.3047,46
77,5.47,371,20.755,14.077,1.2829,47
75,5.28,367,20.436,14.205,1.0407,48
73,5.55,366,19.945,13.153,1.3569,46
74,5.54,365,20.274,13.357,1.3624,45
76,5.38,367,20.708,14.126,0.98986,48
76,5.67,366,20.765,13.404,1.4503,47
74,5.58,364,20.33,13.262,1.2691,45
74,5.67,369,20.054,13.051,1.1878,47
72,5.83,361,19.945,12.35,1.5083,49
75,5.85,364,20.604,12.821,1.3987,46
75,5.8,366,20.492,12.931,1.3684,48
76,5.56,366,20.765,13.669,1.1343,48
74,5.89,364,20.33,12.564,1.4607,46
74,5.81,365,20.274,12.737,1.3962,46
76,5.82,366,20.765,13.058,1.2305,47
74,5.91,364,20.33,12.521,1.5138,46
74,5.85,365,20.274,12.65,1.3952,45
75,5.75,367,20.436,13.043,1.1698,47
75,6.06,364,20.604,12.376,1.5909,47
73,6.01,363,20.11,12.146,1.4083,44
74,6.06,367,20.163,12.211,1.3889,45
73,5.92,364,20.055,12.331,1.2693,46
74,6.09,362,20.442,12.151,1.5306,44
76,6.21,367,20.708,12.238,1.4733,44
73,5.96,366,19.945,12.248,1.0827,45
74,6.23,364,20.33,11.878,1.6071,46
71,6.17,364,19.505,11.507,1.4522,44
74,6.11,367,20.163,12.111,1.2467,45
74,6.35,364,20.33,11.654,1.6027,45
71,6.26,362,19.613,11.342,1.4341,43
75,6.24,367,20.436,12.019,1.3534,45
73,6.36,364,20.055,11.478,1.5166,45
73,6.33,361,20.222,11.532,1.5197,43
76,6.44,369,20.596,11.801,1.4961,42
71,6.23,365,19.452,11.396,1.2363,45
73,6.44,363,20.11,11.335,1.5483,44
71,6.53,364,19.505,10.873,1.5951,43
74,6.14,367,20.163,12.052,1.1627,44
71,6.61,361,19.668,10.741,1.6949,44
74,6.54,362,20.442,11.315,1.5104,43
73,6.39,364,20.055,11.424,1.3819,44
73,6.44,364,20.055,11.335,1.5316,45
73,6.6,364,20.055,11.061,1.5697,43
72,6.71,363,19.835,10.73,1.5955,43
71,6.29,364,19.505,11.288,1.2328,43
73,6.56,363,20.11,11.128,1.6113,44
72,6.61,364,19.78,10.893,1.5335,43
72,6.45,364,19.78,11.163,1.3045,44
72,6.61,363,19.835,10.893,1.6698,44
73,6.63,364,20.055,11.011,1.4914,43
73,6.65,363,20.11,10.977,1.4336,44
74,6.77,365,20.274,10.931,1.6462,45
73,6.83,364,20.055,10.688,1.5983,42
72,6.89,364,19.78,10.45,1.6076,43
73,6.72,364,20.055,10.863,1.4043,44
73,6.96,366,19.945,10.489,1.6298,42
71,7.02,364,19.505,10.114,1.6685,43
71,6.77,365,19.452,10.487,1.3421,44
73,7.07,364,20.055,10.325,1.7665,43
73,7.02,364,20.055,10.399,1.604,42
73,6.94,366,19.945,10.519,1.4435,42
71,7.03,365,19.452,10.1,1.6418,40
73,7.13,364,20.055,10.238,1.6249,41
73,7.25,369,19.783,10.069,1.6527,42
71,6.87,365,19.452,10.335,1.3734,43
70,7.26,363,19.284,9.6419,1.6972,41
73,7.24,365,20,10.083,1.6877,42
73,7.01,366,19.945,10.414,1.3751,43
73,7.17,364,20.055,10.181,1.7282,42
71,7.27,363,19.559,9.7662,1.7098,42
72,7.07,365,19.726,10.184,1.4729,43
74,7.17,364,20.33,10.321,1.7706,44
71,7.22,362,19.613,9.8338,1.6857,41
73,7.26,365,20,10.055,1.6133,41
72,6.92,365,19.726,10.405,1.3979,42
71,7.19,365,19.452,9.8748,1.6564,41
70,7.3,363,19.284,9.589,1.6661,40
71,7.1,364,19.505,10,1.3322,42
73,7.5,364,20.055,9.7333,1.8508,42
71,7.38,363,19.559,9.6206,1.6857,40
72,7.18,364,19.78,10.028,1.4588,41
72,7.32,365,19.726,9.8361,1.7582,42
71,7.35,364,19.505,9.6599,1.6348,40
71,7.46,363,19.559,9.5174,1.6822,41
